Id, Artist, Type, Text
67, 江雪 (F/女), 0, 唏 ！ 阿黃 ！ 畀 你 嚇 死 我 呀 ！
68, 男 (M/男), 0, 唏吔 ！ 我 夠 幾乎 畀 你 嚇死 我 喇 ！ 三更半夜 ， 你 喺道 極極覺覺 ， 我 重 以為 老爺 返 嚟 添呀 ！
69, 江雪 (F/女), 0, 係 呢 ， 阿黃 呀 ， 點解 爸爸 張 輪椅 忽然 間 喺 呢處 㗎 ？
70, 男 (M/男), 0, 哦 ～ 因為 太太 佢 話 ， 驚 住 你 爸爸 呢 ， 今晚 又 返 嚟 坐 呢 張 輪椅 會 嚇 親 你 ， 噉 咪 所以 叫 我哋 漏夜 搬 嚟 呢道 ！
71, 江雪 (F/女), 0, 乜 爸爸 時時 返 嚟 坐 張 輪椅 㗎咩 ？
72, 男 (M/男), 0, 係 呀 ！ 我哋 差唔多 呀 ， 晚晚 都 聽見 呢 張 輪椅 ， 自己 會 行 。
73, 江雪 (F/女), 0, 係 呢 ， 阿黃 呀 ， 噉 你 頭先 有冇 坐 張 輪椅 係 花園 道 行 過 呀 ？
74, 男 (M/男), 0, 冇 呃 ！ 乜 正話 你 見 到 張 輪椅 自己 喺 花園 行 呀 ？
75, 江雪 (F/女), 0, 係 咧 ！ 我 重 好似 見到 爸爸 坐 喺 張 輪椅 上便 嘅 ……
76, 男 (M/男), 0, 唔 係 啩 ？ 乜 你 會 見 到 啲 噉 嘅 嘢 㗎 ！
77, 江雪 (F/女), 0, 真係 㗎 ！ 我 落 到 花園 就 唔 見 咗 嘞 ！ 但係 我 睇 啲 痕跡 ， 明明 係 入 咗 嚟 呢處 。
78, 男 (M/男), 0, 真係 有 啲 噉 嘅 事 呀 ？
79, 男 (M/男), 0, 呀 ！ 我 明 嘞 ！ 梗係 你 爸爸 暗示 叫 你 入 嚟 呢道 搵 啲 嘢 ， 係 唔 係 呢 ？
80, 江雪 (F/女), 0, 叫 我 入 嚟 搵 嘢 ？ 搵 咩 呀 ？
81, 男 (M/男), 0, 聽聞 講 ， 老爺 嚟 臨死 之前 呀 ， 好似 有 一樣 好 緊要 嘅 事 未 做 ， 又 好似 有 一樣 好 緊要 嘅嘢 未 搵 到 ！
82, 男 (M/男), 0, 係 呢 ， 大小姐 ， 到底 老爺 喺 臨死 之前 ， 有 乜 嘢 吩咐 過 你 冇 呀 ？
83, 江雪 (F/女), 0, 哈 ！ 個個 都 問 我 呢 句 說話 嘅呢 ？ 爸爸 突然 之間 死 嘅 …… 會 有 嘢 吩咐 我 啫 ？
84, 男 (M/男), 0, 大小姐 ！ 不過 如果 你 真係 想 搵 一樣 嘢 呢 ， 你 一定 要 坦坦白白 話 畀 我 知 ！ 同 我 合作 ， 因為 我 知 得 到 呢 間 屋 嘅 秘密 最 清楚 ！
85, 江雪 (F/女), 0, 乜 呢 間 屋 好 多 秘密 㗎咩 ？
86, 男 (M/男), 0, 噷 …… 總之 ， 大小姐 ， 如果 你 真係 想 搵 你 爸爸 嘅 嘢 ， 你 就 一定 要 同 我 合作 ， 如果 唔 係 ， 你 自己 蝕底 㗎咋 ！
87, 男 (M/男), 0, 哦 ！ 而家 已經 好 夜 嘞 ！ 我 都 要 瞓覺 嘞 ！ 不過 大小姐 ， 我 今晚 同 你 喺 呢道 講 呢 說話 ， 你 聽日 千祈 唔 好 講 畀 任何人 知道 ！
88, 江雪 (F/女), 0, 點解 呀 ？
89, 男 (M/男), 0, 誒 ， 呢 個 又 係 一 個 秘密 嚟 嘅 ！ 早抖 嘞 ！ 大小姐 ！
90, 江雪 (F/女), 0, 爸爸 叫 我 嚟 搵 嘢 ？ 爸爸 咪 死 咗 囉 ！ 點解 呢 ？
91, 江雪 (F/女), 0, 爸爸 ！
92, 江雪 (F/女), 0, 吖 ！
93, 姜中平 (M/男), 0, 唏 ！ 放手 ！
94, 姜中平 (M/男), 0, 張 小姐 ！ 你 唔 使 驚 吓 ！ 我哋 唔 係 壞人 嚟 嘅 ！ 嗱 ！
95, 姜中平 (M/男), 0, 我 就係 馬 探長 ！
96, 姜中平 (M/男), 0, 張 小姐 ！ 我 今日 請 你 嚟 呢 ， 係 有 幾 句 說話 想 請教 下 你 嘅 ！
97, 姜中平 (M/男), 0, 你 爸爸 死 嘅 事 你 知 㗎喇 ！
98, 姜中平 (M/男), 0, 我 而家 就係 想 問 你 ， 你 爸爸 臨死 嘅 時候 有 咩 說話 ， 或者 有 咩 特別 嘅 事 吩咐 過 你 冇 呢 ？
99, 江雪 (F/女), 0, 冇 呃 ！
100, 姜中平 (M/男), 0, 噉 你 返 屋企 之後 ， 有冇 發覺 過 咩 奇怪 嘅 事 有冇 吖 ？
101, 江雪 (F/女), 0, 都 冇 啫 ！
102, 姜中平 (M/男), 0, 張 小姐 ！ 我 唔 怕 老實 話 畀 你 知 ！ 你 嘅 說話 對 我哋 係 非常 重要 嘅 ！
103, 姜中平 (M/男), 0, 因為 你 係 一 件 重要 案件 裡面 嘅 主要 線索 ！
104, 姜中平 (M/男), 0, 所以 我 希望 你 老老實實 答覆 我 ！ 你 呢 次 返 嚟 ， 有冇 見 過 你 爸爸 ？
105, 江雪 (F/女), 0, 我 返 到 嚟 ， 我 爸爸 都 死 咗 嘞 ！ 我 點 會 見 到 佢 呀 ？
106, 姜中平 (M/男), 0, 根據 警方 本 月 十 二 號 秘密 開棺 檢驗 嘅 結果 呢 ， 你 爸爸 嘅 屍體 根本 唔 喺 棺材 裡便 ！
107, 姜中平 (M/男), 0, 所以 ， 你 父親 生 與 死 ， 自殺 抑或 被殺 呢 ， 到 而家 都 係 一 個 秘密 。
108, 江雪 (F/女), 0, 點 會 呢 ？ 有 胡 醫生 簽 死亡證 㗎 ！ 係 佢 證實 佢 患 心臟病 死 㗎嘛 ！
109, 姜中平 (M/男), 0, 所有 係 你 屋企 出入 嘅 人 ， 冚辦爛 都 撥入 警方 調查 嘅 黑名單 裡便 ， 所以 呢 ， 你 對 你哋 屋企 任何人 ， 都 要 特別 警惕 ！
110, 姜中平 (M/男), 0, 因為 佢哋 個個 都 可能 係 壞人 ， 個個 都 可能 係 兇手 ！
111, 姜中平 (M/男), 0, 呢道 係 我 嘅 電話 ， 以後 如果 你 遇 到 有 咩 特別 嘅 事幹 呢 ， 你 打 電話 即刻 通知 我 得 嘞 ！
112, 江雪 (F/女), 0, 係 呢 ， 探長 ， 你 話 我哋 屋企 個個 都 係 壞人 ， 噉 點解 你 會 信 我 呀 ？
113, 姜中平 (M/男), 0, 根據 我哋 五 年 來 調查 嘅 結果 呢 ， 喺 三 年 前 你 已經 離開 呢道 去 星加坡 讀書 嘞 ！
114, 姜中平 (M/男), 0, 一切 行動 正常 ！ 同 屋企人 好 少 來往 ， 有關 方面 證明 ， 你 同 呢 件 案件 係 無關 嘅 ！
115, 江雪 (F/女), 0, 呀 ！ …… 原來 你哋 已經 調查 咗 我 五 年 㗎嗱 ？
116, 姜中平 (M/男), 0, 梗係 喇 ！ 唔 係 我 點 會 特別 請 你 嚟 ， 同 你 講 呢 啲 說話 呢 ？
117, 江雪 (F/女), 0, 係 呢 ， 探長 ， 你 成日 講 嗰 件 案 ， 究竟 係 咩 事 呀 ？
118, 姜中平 (M/男), 0, 呀 ！ 對唔住 ！ 因為 呢 啲 係 警方 嘅 秘密 ， 暫時 唔 能夠 講 畀 你 知 ！
119, 姜中平 (M/男), 0, 重有 呀 ， 聽講 上頭 而家 派 咗 嗰 個 姓 陳 嘅 特派員 ， 專門 調查 呢 件 事 嘅 ！
120, 姜中平 (M/男), 0, 我 睇 唔 使 幾耐 ， 搵 到 你 聯絡 㗎嘞 ！ 到時 如果 佢 搵 到 你 呢 ， 我 希望 你 專誠 同 佢 合作 。
121, 江雪 (F/女), 0, 哦 ～
122, 姜中平 (M/男), 0, 呀 ， 而家 時候 都 唔 早 嘞 ！ 你 都 要 跙 嘞 ！ 如果 唔 係 呀 ， 你 屋企 啲 人 會 懷疑 你 㗎嘞 ！
123, 江雪 (F/女), 0, 好 呀 ！
124, 姜中平 (M/男), 0, 呀 ！ 張 小姐 ！ 你 返 到 屋企 呢 ， 千祈 唔 好 話 畀 你 屋企人 知 ， 話 嚟 呢道 見 過 我 呀吓 ！
125, 江雪 (F/女), 0, 喔 ！
126, 姜中平 (M/男), 0, 係 噉 喇 ！
127, 江雪 (F/女), 0, 再見 ！
128, 姜中平 (M/男), 0, 再見 ！
129, 男 (M/男), 0, 大小姐 呀 ， 你 今朝早 去街 ， 點解 唔 叫 我 車 你 㗎 ？
130, 江雪 (F/女), 0, 我 見 早 得 滯 ， 費事 叫 醒 你 咋嘛 ！
131, 男 (M/男), 0, 誒 …… 大小姐 呀 ？ 正話 你 去 邊道 嚟 呀 ？
132, 江雪 (F/女), 0, 我 睇 下 爸爸 個 墳墓 之嘛 ！
133, 男 (M/男), 0, 哦 ～ 原來 你 去 搵 你 爸爸 嚟 ！
134, 余美華 (F/女), 0, 玉玲 ！ 去 完 街 返 嚟 嗱 ？
135, 江雪 (F/女), 0, 係 呀 ， 細姐 ！
136, 謝賢 (M/男), 0, 張 小姐 ！ 咁 早 去街 探 邊位 呀 ？
137, 余美華 (F/女), 0, 係 囉 ！ 咁 早 去 邊道 嚟 呀 ？
138, 江雪 (F/女), 0, 呀 …… 誒 ， 我 去 爸爸 墳墓 嚟 之嘛 ！
139, 余美華 (F/女), 0, 哦 ， 點解 唔 叫 埋 我哋 同埋 一齊 去 呢 ？
140, 江雪 (F/女), 0, 我 見 早 過 頭 ， 唔 想 叫醒 你 啫 ！
141, 余美華 (F/女), 0, 哦 ～
142, 謝賢 (M/男), 0, 係 呢 ？ 噉 你 見 唔 見 到 你 爸爸 呀 ？
143, 江雪 (F/女), 0, 你 話 咩 話 ？
144, 謝賢 (M/男), 0, 我 講 錯 ！ 我 係 想 問 你 ， 你 喺 嗰道 有冇 見 到 你 爸爸 啲 朋友 啫 ！
145, 江雪 (F/女), 0, 乜 我 爸爸 墳墓 ， 好 多 朋友 去 㗎咩 ？
146, 余美華 (F/女), 0, 哦 ～ 唔 係 ～ 我哋 以為 你 會 見 到 咋嘛 ！
147, 江雪 (F/女), 0, 冇 呃 ！ 我 咩 人 都 冇 見 到 ！
148, 余美華 (F/女), 0, 呀 ！ 開飯 嘞 ！ 我哋 埋 去 食飯 喇 ！
149, 余美華 (F/女), 0, 彩 ！ 大 小姐 啲 雞湯 呢 ？
150, 女 (F/女), 0, 哦 ！ 嚟 緊 㗎嘞 ！
151, 余美華 (F/女), 0, 玉玲 呀 ， 我 見 你 返 嚟 精神 唔 係 幾好 ， 專 燉 隻 雞 你 食 㗎 ！
152, 江雪 (F/女), 0, 哦 ！
153, 江雪 (F/女), 0, 細姐 你 飲 先 喇 ！
154, 余美華 (F/女), 0, 我 唔 飲 嘞 ！ 你 飲 吖 ！
155, 江雪 (F/女), 0, 胡 醫生 ！ 你 吖 ！
156, 謝賢 (M/男), 0, 唔 好 客氣 ！ 我 唔 飲 雞湯 㗎 ！
157, 余美華 (F/女), 0, 飲 呢 ！ 點解 唔 飲 啫 ？
158, 謝賢 (M/男), 0, 係 囉 ！ 唔 好 客氣 呀 ！ 飲 喇 ！
159, 余美華 (F/女), 0, 飲 喇 ！ 快 啲 飲 喇 ！
160, 謝賢 (M/男), 0, 係 囉 ！ 飲 喇 ！ 唔 使 客氣 㗎 ！
161, 江雪 (F/女), 0, 乜 啲 湯 啲 味 咁 得意 嘅 ……
162, 女 (F/女), 0, 大小姐 電話 ！
163, 江雪 (F/女), 0, 喂 ！
164, 李亨 (M/男), 0, 你 係 張玲 小姐 ， 吓嘛 ？
165, 江雪 (F/女), 0, 係 ！ 你 係 邊位 呀 ？
166, 李亨 (M/男), 0, 你 唔 好 理 我 係 邊 一 個 先 喇 ！ 你 就嚟 會 認識 我 㗎嘞 ！ 嗱 ！ 我 警告 你 呀 ！
167, 李亨 (M/男), 0, 你 而家 處境 好 危險 ， 佢哋 周圍 嘅 人 都 會 對 你 不利 㗎 ！
168, 李亨 (M/男), 0, 聽晚 要 小心 呀 ！ 尤其是 唔 好 亂 咁 食 人哋 畀 你 食 嘅 嘢 ！ 如果 唔 係 ， 你 可能 會 中毒 㗎 ！ 係 噉 喇 ！ 我 一陣 再 打 電話 畀 你 ！
169, 謝賢 (M/男), 0, 張 小姐 ……
170, 余美華 (F/女), 0, 玉玲 ， 做 咩 事 呀 ……
171, 謝賢 (M/男), 0, 醒返 ！ 醒返 嘞 ！
172, 余美華 (F/女), 0, 玉玲 ！ 點解 你 無端端 會 暈 㗎啫 ？
173, 謝賢 (M/男), 0, 你 今朝 喺 外便 食 過 啲 咩 嘢 呀 ？
174, 江雪 (F/女), 0, 冇 呃 ！ 我 冇 食 過 嘢 呃 ！
175, 謝賢 (M/男), 0, 真係 冇 其他 人 畀 過 嘢 你 食 吖嘛 ？ 噉 佢 可能 係 神經衰弱 嘅啫 ！ 等 我 同 佢 打 支 針 冇 事 㗎嘞 ！ 啞妹 ， 攞 藥箱 埋 嚟 ！
176, 江雪 (F/女), 0, 我 唔 打 ……
177, 謝賢 (M/男), 0, 點解 呀 ？
178, 余美華 (F/女), 0, 正 傻女 呀 ！ 呢 支 針 又 唔 係 毒藥 嚟 嘅 …… 點解 唔 打 啫 ？
179, 余美華 (F/女), 0, 啞妹 ， 阿彩 ！ 快 啲 嚟 幫手 ！
180, 余美華 (F/女), 0, 咪 郁 喇 ， 傻女 ！
181, 謝賢 (M/男), 0, 幫 佢 乸高 個 衫袖 ！
182, 江雪 (F/女), 0, 我 唔 打 ……
183, 謝賢 (M/男), 0, 唔 好 郁 吖 ！
184, 謝賢 (M/男), 0, 而家 冇 事 㗎嘞 ！ 我哋 冚辦爛 返 出去 等 佢 一 個 人 休息 下 吖 ！
185, 姜中平 (M/男), 0, 以後 如果 你 遇 到 有 咩 特別 嘅 事幹 呢 ， 你 打 電話 即刻 通知 我 得 嘞 ！
186, 江雪 (F/女), 0, 咦 ！ 點解 唔 見 咗 個 電話 嘅 ……
187, 江雪 (F/女), 0, “ 我 曾 歸 來 ”
188, 江雪 (F/女), 0, 咦 ！ 呢 枝 煙斗 咪 爸爸 嘅 ……
189, 江雪 (F/女), 0, 爸爸 ， 如果 你 真係 返 咗 嚟 ， 你 出 嚟 見 我 喇 ， 爸爸 ……
190, 江雪 (F/女), 0, 吖 ！
191, 謝賢 (M/男), 0, 張 小姐 ！ 乜 你 頭先 你 見 過 你 爸爸 咩 ？
192, 江雪 (F/女), 0, 唔 係 呃 ！
193, 謝賢 (M/男), 0, 唔 係 ？ 噉 半夜三更 ， 你 走 落嚟 搵 咩 呀 ？
194, 江雪 (F/女), 0, 我 冇 嘢 搵 ！
195, 謝賢 (M/男), 0, 真係 冇 ？
196, 江雪 (F/女), 0, 冇 咧 ！
197, 江雪 (F/女), 0, 係 呢 ， 點解 你 咁 夜 重 未 跙 呀 ？
198, 謝賢 (M/男), 0, 未 ！ 因為 我 今日 見 你 飲 啖 雞湯 之後 就 暈 咗 ， 我 覺得 呢 件 事 好 奇怪 ！ 所以 我 一直 留低 到 而家 ， 想 查清 下 呢 件 事 ！
199, 江雪 (F/女), 0, 噉 你 查 唔 查 到 呀 ？
200, 謝賢 (M/男), 0, 暫時 重 未 查 到 ！ 不過 …… 張 小姐 ！
201, 謝賢 (M/男), 0, 我 臨走 之前 ， 我 想 有 一 句 說話 話 畀 你 聽 ： 以後 當 你 自己 一 個 人 嘅 時候 ， 你 要 小心 至 好 ！
202, 謝賢 (M/男), 0, 哈 ！
203, 謝賢 (M/男), 0, 而家 都 好 夜 㗎嘞 ！ 我 要 走 嘞 ！ 不過 今晚 嘅 事 ， 你 千祈 唔 好 話 畀 人 聽 喎 ！ 係 噉 喇 ！ 聽日 見 ！
204, 江雪 (F/女), 0, 啞妹 ， 畀 你 嚇死 我 呀 ！ 做 咩 呀 ？
205, 江雪 (F/女), 0, 哦 ～ 你 同 我 整 好 個 電話 畀 返 我 呀 ？
206, 江雪 (F/女), 0, 喂 ！
207, 李亨 (M/男), 0, 你 係 張玉玲 小姐 呀 ？
208, 江雪 (F/女), 0, 係 ！ 你 係 邊位 呀 ？
209, 李亨 (M/男), 0, 我 就係 晏晝 打 電話 畀 你 嗰 個 人 ！ 張 小姐 ！ 點解 你 個 房 個 電話 今晚 成晚 都 唔 通 呀 ？
210, 江雪 (F/女), 0, 個 電話 正話 壞 咗 ！ 拎 咗 去 整 ！
211, 李亨 (M/男), 0, 嗯 ！ 呢 件 事幹 ， 梗係 有 人 知道 我 打 電話 畀 你 ， 所以 從中 破壞 ！ 你 越 嚟 越 危險 嘞 ！
212, 江雪 (F/女), 0, 你 究竟 係 邊位 呀 ？
213, 李亨 (M/男), 0, 你 唔 好 問 我 住 ！ 聽日 早啲 起身 就 去 香港大廈 八零六 室 見 我 ！
214, 李亨 (M/男), 0, 你 到時 自然 會 明白 㗎嘞 ！ 記住 呀 ！ 你 聽朝 一定 要 嚟 ！
215, 李亨 (M/男), 0, 而且 提防 要 畀 人 跟蹤 先 好 呀 ！ 係 噉 喇 ！
216, 江雪 (F/女), 0, 香港大廈 …… 八零六 ？
217, 余美華 (F/女), 0, 玉玲 ！
218, 江雪 (F/女), 0, 細姐 ！
219, 余美華 (F/女), 0, 咦 ！ 玉玲 ！ 咁 早 去街 呀 ？
220, 江雪 (F/女), 0, 係 呀 ！ 呀 ！ 細姐 呀 ？ 今日 我 想 要 架 車 用 。
221, 余美華 (F/女), 0, 好 呃 ！ 你 想 去 邊 叫 阿黃 車 你 咪 得 囉 ！
222, 江雪 (F/女), 0, 呀 ！ 我 唔 使 阿黃 車 呀 ！ 我 自己 開 得 嘞 ！ 拜拜 ！
223, 余美華 (F/女), 0, 拜拜 ！
224, 江雪 (F/女), 0, 八零六 …… 咦 …… 點解 會 係 何律師事務所 呀 ？
225, 李亨 (M/男), 0, 誒 ～ 呢 封 信 ， 你 就 噉 打 得 㗎嘞吓 ！
226, 李亨 (M/男), 0, 喂 ！ 業主 個 名 你 改 過 佢 㗎嘞噃 ， 你 打好 咗 之後 ， 你 扐 畀 我 ！
227, 李亨 (M/男), 0, 吓 ！ 一陣 等 我 簽簽 紙 ！
228, 李亨 (M/男), 0, 誒 ， 蕭 小姐 ！
229, 江雪 (F/女), 0, 何 律師 ！
230, 李亨 (M/男), 0, 殊 ！ 入 去 至 傾 ！ 入 去 至 傾 吓 ！
231, 李亨 (M/男), 0, 張 小姐 ！ 而家 政府 為 咗 你 爸爸 嘅 事 ， 有 一 個 特派員 想 見 一 見 你 。 你 …… 等陣 吖 ！
232, 李亨 (M/男), 0, 請 ！
233, 李亨 (M/男), 0, 誒 ， 呢 位 就係 張 小姐 嘞 ！
234, 駱恭 (M/男), 0, 哦 ！ 請 坐 請 坐 ！
235, 駱恭 (M/男), 0, 張 小姐 ！ 等 我 嚟 自我 介紹 吖 ！
236, 駱恭 (M/男), 0, 我 叫做 陳偉平 ， 係 政府 獨立 嘅 特派員 ， 今日 請 你 嚟 呢 ， 就 因為 ， 同 本地 一 件 巨大 嘅 販毒案 有關 嘅 ！
237, 駱恭 (M/男), 0, 有 一 件 事幹 ， 大概 連 你 都 唔 知道 ， 本地 有 一 個 巨大 嘅 販毒 組織 ， 佢 嘅 主持人 呢 ， 就 叫做 吸血狼 ！
238, 駱恭 (M/男), 0, 佢 組織 好 龐大 ， 為害 社會 ， 我哋 警方 幾 次 想 派 人 去 捉 佢 ， 都 冇 辦法 ， 但係 ， 最近 聽 佢哋 內訌 呀 ！
239, 駱恭 (M/男), 0, 我 希望 從此 得 到 線索 ！ 不過 呢 件 事幹 ， 一定 要 請 張 小姐 你 幫忙 ！
